player_id,pct_shot_first_time,pct_shot_follows_dribble,pct_shot_open_goal,pct_shot_dominant_foot,pct_shot_header,pct_shot_goal_scored,pct_shot_taken_saved,shots_per_minute,goals_over_expected,pct_shot_from_q1_dist,pct_shot_from_q2_dist,pct_shot_from_q3_dist,pct_shot_from_q4_dist,pct_shots_taken_in_arc,pct_of_goals_from_arc,pct_shots_taken_in_box,pct_of_goals_from_box,avg_progress_to_goal_shooting_on_per_carry,avg_distance_traveled_per_carry,pct_carrying_team_possession,pct_miscontrol,pct_dispossessed,carries,pct_duel_won,duels_per_minute,foul_committed_per_minute,yellow_cards_per_minute,red_cards_per_minute,defensive_pressures_applied_per_minute,defensive_blocks_per_minute,defensive_interceptions_per_minute,MINUTES_ON_PITCH,pass_attempt,pass_success_pct,pass_attempts_per_minute,percent_cross_success,percent_through_ball_success,percent_pass_through_ball,percent_pass_cross,percent_q1_pass_dist,percent_q2_pass_dist,percent_q3_pass_dist,percent_q4_pass_dist,pass_shot_assist_per_minute
20527,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.16666666666666666,0.0,0.01117283759039136,-0.06203605979681015,1.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,1.0,1.2293762292169939,4.827102404070874,0.024385066392646332,0.008955223880597015,0.0029850746268656717,335.0,0.6111111111111112,0.010402018762159768,0.0005778899312310983,0.002311559724924393,0.0,0.08321615009727815,0.0329397260801726,0.005778899312310982,1739.0166666666664,533.0,0.24577861163227016,0.3064950498845133,0.0,0.6,0.009380863039399626,0.0,0.11444652908067542,0.14821763602251406,0.18761726078799248,0.549718574108818,0.0017251128511323452
5198,0.35,0.0,0.04,0.55,0.2,0.17,0.0,0.03299967000329996,1.4075653529725969,0.48,0.32,0.18,0.02,0.18,0.0,0.82,1.0,2.3346265238915955,6.8826772106647,0.03721091021459436,0.11335403726708075,0.1048136645962733,1288.0,0.6304347826086957,0.014413736917967036,0.0009400263207369807,0.0021933947483862883,0.0,0.14382402707275804,0.010653631635019114,0.0015667105345616343,3191.4,1157.0,0.219533275713051,0.3625368176975622,0.2916666666666667,0.8,0.00432152117545376,0.020743301642178046,0.27657735522904064,0.20829732065687123,0.20829732065687123,0.30682800345721695,0.011907000062668422
6732,0.32231404958677684,0.0,0.01652892561983471,0.859504132231405,0.01652892561983471,0.18181818181818182,0.008264462809917356,0.0380814502423365,3.1223587379790843,0.21487603305785125,0.3305785123966942,0.256198347107438,0.19834710743801653,0.371900826446281,0.13636363636363635,0.628099173553719,0.8636363636363636,3.071664537814382,6.75848065166813,0.03975116802390723,0.0710295291300878,0.06225059856344772,1253.0,0.5263157894736842,0.005595778623143944,0.0011780586575039882,0.0,0.0,0.16168855074242236,0.0029451466437599703,0.0,3395.416666666667,1263.0,0.24228028503562946,0.37197202110688427,0.4444444444444444,0.2222222222222222,0.007125890736342043,0.0498812351543943,0.20506730007917656,0.18448139350752177,0.21456848772763262,0.39588281868566905,0.022677629156951772
24035,0.3900709219858156,0.0,0.03546099290780142,0.7163120567375887,0.12056737588652482,0.1347517730496454,0.028368794326241134,0.04516504460448554,-0.8162475558929145,0.22695035460992907,0.24822695035460993,0.24822695035460993,0.2765957446808511,0.3546099290780142,0.10526315789473684,0.5106382978723404,0.8421052631578947,1.572345563948892,4.891662061710195,0.027266289556378675,0.11046511627906977,0.07945736434108527,1032.0,0.5294117647058824,0.004825501355398174,0.0002838530209057749,0.0019869711463404247,0.0,0.13738486211839507,0.005960913439021273,0.002838530209057749,3537.633333333333,971.0,0.2708547888774459,0.2744772870751633,0.3392857142857143,0.8571428571428571,0.007209062821833162,0.057672502574665295,0.21421215242018538,0.18537590113285274,0.19155509783728114,0.40885684860968075,0.010458969744367703
5503,0.21930447125621008,0.0017743080198722497,0.0106458481192335,0.8427963094393187,0.045067423704755145,0.19198012775017742,0.008516678495386799,0.06317764733884525,157.00526378909126,0.20830376153300212,0.3041163946061036,0.29098651525904895,0.19659332860184528,0.4410929737402413,0.21256931608133087,0.524485450674237,0.7578558225508318,3.3254243457026873,6.670269689776222,0.06472767300841255,0.02503245910153207,0.04372890158400416,38510.0,0.7379807692307693,0.00924990531447084,0.0012007088629361186,0.0005781190821544275,0.0,0.09092034334344053,0.004447069862726365,0.0008449432739180094,45013.55,34337.0,0.17730145324285757,0.7628147524467632,0.29918032786885246,0.46166807076663857,0.034569123685819964,0.021318111657978273,0.19626059352884642,0.22640300550426654,0.20633718729067768,0.37099921367620936,0.024348224034762864
19298,0.37575757575757573,0.0,0.03333333333333333,0.7696969696969697,0.0696969696969697,0.21515151515151515,0.006060606060606061,0.051739546259857945,16.37083750986494,0.31212121212121213,0.29393939393939394,0.17575757575757575,0.21818181818181817,0.33636363636363636,0.16901408450704225,0.6393939393939394,0.8169014084507042,2.3627163331905945,5.654368340639654,0.03319186324475206,0.06689303904923599,0.048556876061120545,2945.0,0.8709677419354839,0.009578914029246585,0.0012359889069995594,0.0015449861337494494,0.0,0.11680095171145836,0.006797938988497577,0.0009269916802496696,6472.550000000001,2407.0,0.2289156626506024,0.3718781623934925,0.4027777777777778,0.35555555555555557,0.018695471541337765,0.029912754466140425,0.22060656418778563,0.25051931865392607,0.24968840880764437,0.27918570835064394,0.015604359950869439
51364,0.36363636363636365,0.0,0.0,1.0,0.0,0.13636363636363635,0.0,0.025576934255653085,1.2953439932316542,0.09090909090909091,0.13636363636363635,0.2727272727272727,0.5,0.7272727272727273,0.3333333333333333,0.2727272727272727,0.6666666666666666,1.5627990842857524,4.671562000333058,0.0537349329792251,0.020260492040520984,0.02170767004341534,691.0,0.6956521739130435,0.01951550634253956,0.0,0.0016970005515251794,0.0,0.21382206949217258,0.016121505239489204,0.006788002206100718,1178.5500000000002,916.0,0.19323144104803494,0.777226252598532,0.20689655172413793,0.4444444444444444,0.009825327510917031,0.03165938864628821,0.14847161572052403,0.17358078602620086,0.22379912663755458,0.45414847161572053,0.028000509100165452
124904,0.36363636363636365,0.0,0.0,0.6363636363636364,0.0,0.0,0.0,0.016382455879067687,-0.4661687333136797,0.0,0.09090909090909091,0.7272727272727273,0.18181818181818182,0.8181818181818182,0.0,0.18181818181818182,0.0,0.7870701390550842,5.418723315673437,0.04343345286549424,0.050880626223091974,0.043052837573385516,511.0,0.875,0.025649589205797872,0.0024046489880435507,0.003206198650724734,0.0,0.16111148219891788,0.008817046289493018,0.005610847638768284,1247.5833333333335,532.0,0.18984962406015038,0.4264244205463896,0.125,1.0,0.0018796992481203006,0.015037593984962405,0.15977443609022557,0.14849624060150377,0.20300751879699247,0.48872180451127817,0.007213946964130652
5603,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.019856043683296104,-0.1342542339116335,0.5,0.0,0.0,0.5,0.5,0.0,0.5,0.0,1.662970781789364,4.579217949076777,,0.0024154589371980675,0.0,414.0,0.5294117647058824,0.024718883288096162,0.0,0.0029081039162466072,0.0,0.09596742923613803,0.021810779371849554,0.004362155874369911,687.7333333333333,515.0,0.05825242718446602,0.7488367584335014,0.0,0.0,0.0,0.0,0.1650485436893204,0.1825242718446602,0.22330097087378642,0.429126213592233,0.0014540519581233036
6947,0.3707865168539326,0.011235955056179775,0.0,0.8202247191011236,0.06741573033707865,0.12359550561797752,0.011235955056179775,0.05129387355195667,3.6843691212125123,0.07865168539325842,0.21348314606741572,0.3258426966292135,0.38202247191011235,0.6629213483146067,0.6363636363636364,0.3146067415730337,0.36363636363636365,2.308624781743498,5.226088167666327,0.0874981596928608,0.019068736141906874,0.019068736141906874,2255.0,0.6511627906976745,0.022232371366773807,0.003102191353503322,0.004653287030254982,0.0,0.29884443372082,0.026368626504778236,0.006204382707006644,1952.2,3134.0,0.16081684747925973,1.6053683024280299,0.19402985074626866,0.3684210526315789,0.012125079770261647,0.021378430121250798,0.14805360561582642,0.11614550095724314,0.11104020421186982,0.6247606892150607,0.03944268005327323
4909,0.14814814814814814,0.0,0.0,0.8148148148148148,0.14814814814814814,0.14814814814814814,0.0,0.07773885503143144,1.1531685036607087,0.18518518518518517,0.18518518518518517,0.4444444444444444,0.18518518518518517,0.5925925925925926,0.5,0.4074074074074074,0.5,5.345776707465776,9.365224846498071,0.13843375635472274,0.0633147113594041,0.054003724394785846,537.0,0.7142857142857143,0.012430816586260988,0.0017758309408944268,0.0,0.0,0.2450646698434309,0.01598247846804984,0.0017758309408944268,563.1166666666667,441.0,0.16780045351473924,0.7831414449344423,0.23076923076923078,0.0,0.0022675736961451248,0.02947845804988662,0.14512471655328799,0.09977324263038549,0.09297052154195011,0.6621315192743764,0.03374078787699411
24061,0.42857142857142855,0.0,0.0,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.0,0.015084039649475649,0.2682132665067911,0.42857142857142855,0.2857142857142857,0.0,0.2857142857142857,0.2857142857142857,0.0,0.7142857142857143,1.0,3.049117480290335,6.268469869759973,0.046055315060149433,0.00859106529209622,0.010309278350515464,582.0,0.5434782608695652,0.027223767532698107,0.0,0.007101852399834289,0.0,0.18642362549565009,0.029591051665976205,0.0005918210333195241,1689.6999999999998,858.0,0.21794871794871795,0.5077824465881517,0.36363636363636365,0.0,0.0,0.02564102564102564,0.2202797202797203,0.23543123543123542,0.1958041958041958,0.3484848484848485,0.0047345682665561935
3114,0.27419354838709675,0.0,0.0,0.5161290322580645,0.45161290322580644,0.0967741935483871,0.0,0.04292241657820649,0.6192769524641335,0.3709677419354839,0.3064516129032258,0.1774193548387097,0.14516129032258066,0.22580645161290322,0.0,0.6774193548387096,1.0,1.4126400715936906,5.082841862078127,0.03201387612141166,0.16216216216216217,0.10810810810810811,592.0,0.8076923076923077,0.016297193957501933,0.0043877060654812896,0.0012536303044232257,0.0,0.23505568207935482,0.013789933348655482,0.0006268151522116129,1595.366666666667,595.0,0.31596638655462184,0.37295501556590954,0.07142857142857142,0.2,0.008403361344537815,0.023529411764705882,0.2689075630252101,0.16470588235294117,0.1495798319327731,0.41680672268907565,0.01692400910971354
7457,0.2830188679245283,0.0,0.0,0.7924528301886793,0.07547169811320754,0.1320754716981132,0.0,0.027639195508196154,0.8649248667061329,0.20754716981132076,0.4339622641509434,0.22641509433962265,0.1320754716981132,0.3018867924528302,0.14285714285714285,0.6226415094339622,0.8571428571428571,2.032556687231012,6.420735234610141,0.02882434492436066,0.11492537313432835,0.06865671641791045,670.0,0.9375,0.007314229986819149,0.002285696870880984,0.0018285574967047873,0.0,0.21074125149522674,0.007771369360995346,0.0009142787483523936,2187.5166666666664,581.0,0.1703958691910499,0.26559797639637034,0.18181818181818182,0.0,0.0068846815834767644,0.0189328743545611,0.3029259896729776,0.24784853700516352,0.18416523235800344,0.26506024096385544,0.010057066231876329
13206,0.25,0.0,0.0,0.5,0.0,0.08333333333333333,0.0,0.019238476953907818,-0.4210648676380515,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.5833333333333334,0.0,0.3333333333333333,1.0,2.2048919513146927,5.852908533786379,0.04850213748485584,0.014925373134328358,0.03482587064676617,402.0,0.631578947368421,0.023014495094278675,0.0,0.0024225784309767026,0.0,0.13687568135018371,0.02664836274074373,0.0,832.6833333333334,497.0,0.2112676056338028,0.5968655551330037,0.2631578947368421,0.0,0.008048289738430584,0.03822937625754527,0.2414486921529175,0.2052313883299799,0.18108651911468812,0.3722334004024145,0.008406557114549348
4443,0.26666666666666666,0.0,0.0,0.2,0.6,0.0,0.0,0.013909495548961422,-1.7080610757693648,0.6666666666666666,0.2,0.0,0.13333333333333333,0.13333333333333333,0.0,0.8666666666666667,0.0,1.6736275330346992,4.705144509598464,0.0391171565087177,0.0008278145695364238,0.0033112582781456954,1208.0,0.6206896551724138,0.02413683086185132,0.0,0.0008323045124776318,0.0,0.10445421631594279,0.0183106992745079,0.005409979331104607,2402.966666666667,1600.0,0.076875,0.6658436099821053,0.0,0.0,0.000625,0.00125,0.16,0.18875,0.21625,0.435,0.0
19687,0.3333333333333333,0.0,0.0,0.6,0.0,0.0,0.0,0.026699893200427195,-1.1562776346690953,0.2,0.26666666666666666,0.13333333333333333,0.4,0.4666666666666667,0.0,0.4666666666666667,0.0,1.3389447246525048,4.01423598713599,0.02956355596735177,0.04439252336448598,0.04205607476635514,428.0,0.5454545454545454,0.027602743545419056,0.0008364467741036077,0.0,0.0,0.1413595048235097,0.011710254837450508,0.004182233870518038,1195.5333333333335,571.0,0.30297723292469353,0.47761110801316004,0.1,0.0,0.0070052539404553416,0.017513134851138354,0.2591943957968476,0.3204903677758319,0.2084063047285464,0.2119089316987741,0.002509340322310823
8584,0.3225806451612903,0.0,0.043010752688172046,0.5483870967741935,0.34408602150537637,0.16129032258064516,0.0,0.04311144075653625,1.2203272464685142,0.45161290322580644,0.27956989247311825,0.1827956989247312,0.08602150537634409,0.21505376344086022,0.26666666666666666,0.7634408602150538,0.7333333333333333,1.2250378328260685,4.948966890214933,0.026034948866666553,0.14131897711978467,0.09959623149394348,743.0,0.8518518518518519,0.010515861424315008,0.0027263344433409277,0.002336858094292224,0.0,0.146053630893264,0.011294814122412416,0.001168429047146112,2577.6666666666665,748.0,0.2647058823529412,0.2901849217638692,0.3,0.3333333333333333,0.004010695187165776,0.026737967914438502,0.22727272727272727,0.20855614973262032,0.1751336898395722,0.3890374331550802,0.010862537178326652
25707,0.4444444444444444,0.0,0.0,0.8333333333333334,0.16666666666666666,0.16666666666666666,0.0,0.020422441994591835,0.9256333410739899,0.1111111111111111,0.2777777777777778,0.3333333333333333,0.2777777777777778,0.5,0.0,0.4444444444444444,1.0,1.0743975696105355,3.6202172528843497,0.04266736016824835,0.01478494623655914,0.021505376344086023,744.0,0.675,0.02533864037078877,0.0006334660092697192,0.004434262064888035,0.0,0.200808724938501,0.020904378305900733,0.005067728074157753,1578.6166666666668,1032.0,0.19476744186046513,0.6537369215663502,0.3793103448275862,0.5,0.001937984496124031,0.02810077519379845,0.1753875968992248,0.16666666666666666,0.1996124031007752,0.4583333333333333,0.025972106380058486
